Date,Ticker,Close,Daily Return,RSI,MA50,MA200,RollingVol20,MACD,MACD_Signal,MACD_Hist,Panic,Momentum,Volatility,RSI_Overbought,RSI_Oversold,MarketRegime,PrimarySignal,PatternBase,BaseScore,PatternKey,ScoreAdjustment,FinalScore,Future Close 5D,Future Return 5D,Success
2011-08-18,AAPL,13.073213577270508,-0.0378246824347771,40.253729463899326,12.837414321899416,12.219714303016662,0.0264987962284375,0.0846703955528553,0.1681474826211325,-0.0834770870682771,PANIC,,VOLATILE,,,BULL,PANIC,PANIC|BULL|VOLATILE,58,,0.0,58.0,13.347143173217772,0.020953501166960684,True
2011-08-19,AAPL,12.715356826782228,-0.027373281127332,34.2268288202409,12.854942874908447,12.227433943748474,0.0267002247501864,0.0208406981704634,0.1386861257309987,-0.1178454275605353,PANIC,,VOLATILE,,,SIDEWAYS,PANIC,PANIC|SIDEWAYS|VOLATILE,55,,0.0,55.0,13.699286460876465,0.07738120506549964,True
2011-08-31,AAPL,13.743928909301758,-0.0132310691744921,56.85936208651763,13.162500038146971,12.31823037624359,0.0287692255374966,0.1223641371061532,0.0777864590606322,0.0445776780455209,PANIC,,,,,BULL,PANIC,PANIC|BULL|,58,,0.0,58.0,13.71928596496582,-0.001793005806313462,False
2011-09-02,AAPL,13.358928680419922,-0.0183187662250152,44.30656981730294,13.234814319610596,12.345550017356873,0.027686766143516,0.0930918637149744,0.087258396293667,0.0058334674213074,PANIC,,VOLATILE,,,BULL,PANIC,PANIC|BULL|VOLATILE,58,,0.0,58.0,13.569286346435549,0.015746596980036758,True
2011-09-09,AAPL,13.48142910003662,-0.0173374084873368,64.98534643417452,13.375957221984864,12.396985740661622,0.0195230909567273,0.0860189985769697,0.0906875081992815,-0.0046685096223118,PANIC,,VOLATILE,,,BULL,PANIC,PANIC|BULL|VOLATILE,58,,0.0,58.0,14.303570747375488,0.0609832712272793,True
2011-09-22,AAPL,14.350713729858398,-0.025040089307639,64.5731001288911,13.678500061035155,12.52880537033081,0.0149979280438059,0.300398210127188,0.2141399403783549,0.086258269748833,PANIC,,VOLATILE,,,BULL,PANIC,PANIC|BULL|VOLATILE,58,,0.0,58.0,13.948928833007812,-0.027997554993702076,False
2011-09-29,AAPL,13.948928833007812,-0.0162212879812827,60.25700202248804,13.774264373779296,12.598630385398865,0.0140220755516919,0.200445142885357,0.2372978389581618,-0.0368526960728047,PANIC,,VOLATILE,,,BULL,PANIC,PANIC|BULL|VOLATILE,58,,0.0,58.0,13.477499961853027,-0.03379677943723015,False
2011-09-30,AAPL,13.618571281433104,-0.0236833634703886,50.97732109741962,13.770000076293943,12.609516096115112,0.0148902067811857,0.1392729564155121,0.2176928624496319,-0.0784199060341197,PANIC,,VOLATILE,,,SIDEWAYS,PANIC,PANIC|SIDEWAYS|VOLATILE,55,,0.0,55.0,13.20714282989502,-0.030210838056045252,False
2011-10-03,AAPL,13.378570556640623,-0.0176230472222652,43.102950107120144,13.75664291381836,12.61904287815094,0.0148455515444531,0.0706135165321537,0.1882769932661363,-0.1176634767339825,PANIC,,VOLATILE,,,SIDEWAYS,PANIC,PANIC|SIDEWAYS|VOLATILE,55,,0.0,55.0,13.88607120513916,0.03793384699433622,True
2011-10-07,AAPL,13.20714282989502,-0.0200598874214974,16.228094571002217,13.69350004196167,12.655782165527343,0.014858150675958,-0.0898161341782497,0.0498142974171328,-0.1396304315953825,PANIC,,VOLATILE,,OVERSOLD,SIDEWAYS,PANIC,PANIC|SIDEWAYS|VOLATILE,55,,0.0,55.0,15.071429252624512,0.14115743630102856,True
2011-10-19,AAPL,14.23642921447754,-0.055939702486497,53.582556886486586,13.847535800933835,12.773005380630494,0.0236573936797279,0.2290939396187035,0.1453373213157507,0.0837566183029528,PANIC,,VOLATILE,,,BULL,PANIC,PANIC|BULL|VOLATILE,58,,0.0,58.0,14.307143211364746,0.004967116109093819,True
2011-10-25,AAPL,14.20607089996338,-0.0197156584487266,58.47367132533162,13.914628601074218,12.816830372810363,0.0245804236855173,0.1345121946453282,0.1502548281565188,-0.0157426335111905,PANIC,,VOLATILE,,,BULL,PANIC,PANIC|BULL|VOLATILE,58,,0.0,58.0,14.161070823669434,-0.0031676651912291307,False
2011-11-01,AAPL,14.161070823669434,-0.0204308902156549,46.843031373778246,14.037550048828123,12.868733944892885,0.0236472112234164,0.1009845723307218,0.129266369286343,-0.0282817969556211,PANIC,,VOLATILE,,,BULL,PANIC,PANIC|BULL|VOLATILE,58,,0.0,58.0,14.508213996887209,0.02451390700183103,True
2011-11-09,AAPL,14.117142677307127,-0.0269551662019864,49.97738856670897,14.11963571548462,12.93677321910858,0.0204077700276947,0.0518083466856129,0.0843503087957318,-0.0325419621101189,PANIC,,VOLATILE,,,SIDEWAYS,PANIC,PANIC|SIDEWAYS|VOLATILE,55,,0.0,55.0,13.741786003112791,-0.02658871435773687,False
2011-11-10,AAPL,13.757857322692873,-0.0254502885482481,44.826211190488856,14.119914283752442,12.944275007247924,0.0207511270429628,0.0039869479264851,0.0682776366218825,-0.0642906886953974,PANIC,,VOLATILE,,,SIDEWAYS,PANIC,PANIC|SIDEWAYS|VOLATILE,55,,0.0,55.0,13.478928565979004,-0.02027414227168866,False
2011-11-14,AAPL,13.545000076293944,-0.0139358733768918,34.3109291588939,14.126200008392336,12.960071444511414,0.0190793458378436,-0.0808331830937607,0.021893489220028,-0.1027266723137888,PANIC,,,,,SIDEWAYS,PANIC,PANIC|SIDEWAYS|,55,,0.0,55.0,13.178929328918455,-0.027026263958179995,False
2011-11-16,AAPL,13.741786003112791,-0.0104416135563246,34.84022188153854,14.133292865753171,12.975116090774536,0.0161127298810291,-0.1048388352185636,-0.0210954950220245,-0.083743340196539,PANIC,,,,,SIDEWAYS,PANIC,PANIC|SIDEWAYS|,55,,0.0,55.0,13.106785774230955,-0.04620943949629223,False
2011-11-17,AAPL,13.478928565979004,-0.0191283314319,31.08519565521202,14.128485717773437,12.981182165145874,0.0165247558966984,-0.1375139405724734,-0.0443791841321143,-0.0931347564403591,PANIC,,VOLATILE,,,SIDEWAYS,PANIC,PANIC|SIDEWAYS|VOLATILE,55,,0.0,55.0,12.98464298248291,-0.03667098472082397,False
2011-11-21,AAPL,13.178929328918455,-0.0158157636455225,31.10229660723975,14.118864269256592,12.989319663047793,0.0145649660018333,-0.2079000533625628,-0.096956139379956,-0.1109439139826067,PANIC,,VOLATILE,,,SIDEWAYS,PANIC,PANIC|SIDEWAYS|VOLATILE,55,,0.0,55.0,13.328571319580078,0.011354639434423875,True
2011-11-23,AAPL,13.106785774230955,-0.025284863939849,28.322529078115736,14.097135696411131,12.994701809883118,0.0157474101592099,-0.2451755892548934,-0.1454816817115682,-0.0996939075433252,PANIC,,VOLATILE,,,SIDEWAYS,PANIC,PANIC|SIDEWAYS|VOLATILE,55,,0.0,55.0,13.854642868041992,0.057058771440469176,True
2011-12-14,AAPL,13.578213691711426,-0.0221702387147343,60.89468436517324,13.979749946594238,13.077116069793702,0.0157840996249562,-0.0050042693186362,-0.038383528416505,0.0333792590978687,PANIC,,VOLATILE,,,SIDEWAYS,PANIC,PANIC|SIDEWAYS|VOLATILE,55,,0.0,55.0,14.158928871154783,0.04276815733116976,True
2012-01-20,AAPL,15.010713577270508,-0.0174167705077342,68.40444598693092,14.150985622406006,13.347816061973573,0.008201706540888,0.3071803311895813,0.3011887022386852,0.005991628950896,PANIC,,VOLATILE,,,BULL,PANIC,PANIC|BULL|VOLATILE,58,,0.0,58.0,15.974286079406738,0.06419231818501216,True
2012-01-24,AAPL,15.014642715454102,-0.0163777170982781,59.367328043265154,14.184064197540284,13.37847677230835,0.0098338760889412,0.280222734773254,0.2976368973475503,-0.0174141625742962,PANIC,,VOLATILE,,,BULL,PANIC,PANIC|BULL|VOLATILE,58,,0.0,58.0,16.3028564453125,0.08579716176212973,True
2012-02-15,AAPL,17.773929595947266,-0.0231420778202448,83.4258152652235,15.230185623168945,13.748301763534544,0.0188308250486201,0.781351728208687,0.6528453928722063,0.1285063353364807,PANIC,,VOLATILE,OVERBOUGHT,,BULL,PANIC,PANIC|BULL|VOLATILE,58,,0.0,58.0,18.4424991607666,0.03761518021157124,True
2012-03-05,AAPL,19.04142951965332,-0.0220477295743388,68.6387121108975,16.4024356842041,14.135016055107116,0.0137205606416391,0.8659514178224228,0.847191383005482,0.0187600348169407,PANIC,,VOLATILE,,,BULL,PANIC,PANIC|BULL|VOLATILE,58,,0.0,58.0,19.71428680419922,0.035336490038808226,True
2012-03-29,AAPL,21.78071403503418,-0.0125643879159543,79.92963906292154,18.57212152481079,14.926025013923644,0.0151309349565785,0.9834652808844346,0.988728956386058,-0.0052636755016233,PANIC,,,OVERBOUGHT,,BULL,PANIC,PANIC|BULL|,58,,0.0,58.0,22.63142967224121,0.03905820699168351,True
2012-03-30,AAPL,21.412500381469727,-0.0169054904707064,71.31329273763394,18.694835815429688,14.974739298820497,0.0159415235995154,0.9182082066531478,0.974624806439476,-0.0564165997863281,PANIC,,VOLATILE,,,BULL,PANIC,PANIC|BULL|VOLATILE,58,,0.0,58.0,22.72249984741211,0.06117919171532391,True
2012-04-10,AAPL,22.444286346435547,-0.0122439653578982,60.80352999634514,19.526207275390625,15.301655378341676,0.0162730322296617,0.8871672103772887,0.9262686503194254,-0.0391014399421366,PANIC,,,,,BULL,PANIC,PANIC|BULL|,58,,0.0,58.0,21.774999618530273,-0.029819915749362425,False
2012-04-13,AAPL,21.6153564453125,-0.0281644932155205,53.911697064503365,19.875150146484376,15.455325021743777,0.0151443277081519,0.6945157708130623,0.848479174969294,-0.1539634041562317,PANIC,,VOLATILE,,,BULL,PANIC,PANIC|BULL|VOLATILE,58,,0.0,58.0,20.46357154846191,-0.05328549171810513,False
2012-04-16,AAPL,20.718929290771484,-0.0414717729411033,39.791664297769564,19.964443016052247,15.499269666671752,0.0179732315487477,0.5370716598273795,0.7861976719409112,-0.2491260121135317,PANIC,,VOLATILE,,,BULL,PANIC,PANIC|BULL|VOLATILE,58,,0.0,58.0,20.417856216430664,-0.014531304688361607,False
2012-04-19,AAPL,20.979999542236328,-0.0343558273591231,43.2035834399949,20.259443016052245,15.638041095733644,0.0218850156685819,0.3470991605072981,0.606417173098105,-0.2593180125908068,PANIC,,VOLATILE,,,BULL,PANIC,PANIC|BULL|VOLATILE,58,,0.0,58.0,21.70357131958008,0.03448864600245009,True
2012-04-20,AAPL,20.46357154846191,-0.0246152528618868,42.14323073929861,20.328228721618657,15.67754467010498,0.0225009353543153,0.2237344940302321,0.5298806372845304,-0.3061461432542982,PANIC,,VOLATILE,,,BULL,PANIC,PANIC|BULL|VOLATILE,58,,0.0,58.0,21.53571319580078,0.05239269424693635,True
2012-04-24,AAPL,20.010000228881836,-0.0199754559550976,27.29245798711969,20.432078704833984,15.751664309501647,0.022307684549929,0.0063913903220296,0.3597434503027656,-0.353352059980736,PANIC,,VOLATILE,,,SIDEWAYS,PANIC,PANIC|SIDEWAYS|VOLATILE,55,,0.0,55.0,20.79035758972168,0.03899836841148554,True
2012-04-30,AAPL,20.856428146362305,-0.0315422592817092,39.0514054397416,20.712607192993165,15.92686786174774,0.0308168713262159,0.0572920914683159,0.1930649859283053,-0.1357728944599894,PANIC,,VOLATILE,,,HIGH_VOLATILITY,PANIC,PANIC|HIGH_VOLATILITY|VOLATILE,65,,0.0,65.0,20.33857154846191,-0.024829591829736035,False
2012-05-04,AAPL,20.1875,-0.0284795852521448,45.89312351494927,20.90459289550781,16.071994643211365,0.0297489852430455,-0.1057563253542852,0.0528129225233215,-0.1585692478776068,PANIC,,VOLATILE,,,SIDEWAYS,PANIC,PANIC|SIDEWAYS|VOLATILE,55,,0.0,55.0,20.239643096923828,0.0025829397857004646,True
2012-05-14,AAPL,19.93642807006836,-0.0149812437602495,49.158074543786974,21.037892875671385,16.256883912086487,0.0280438143156506,-0.2666645662922207,-0.1493635583914971,-0.1173010079007235,PANIC,,,,,SIDEWAYS,PANIC,PANIC|SIDEWAYS|,55,,0.0,55.0,20.045713424682617,0.005481691817118124,True
2012-05-16,AAPL,19.502857208251953,-0.0128170161609464,12.63638047545821,21.06348571777344,16.312601766586305,0.0252524406759052,-0.3524746423317104,-0.2149522660247573,-0.1375223763069531,PANIC,,,,OVERSOLD,SIDEWAYS,PANIC,PANIC|SIDEWAYS|,55,,0.0,55.0,20.37714385986328,0.044828644453255,True
2012-05-17,AAPL,18.932857513427734,-0.029226471215871,11.118183517355106,21.063078575134277,16.33781784057617,0.0249639829820932,-0.4308065079416572,-0.2581231144081373,-0.1726833935335198,PANIC,,VOLATILE,,OVERSOLD,SIDEWAYS,PANIC,PANIC|SIDEWAYS|VOLATILE,55,,0.0,55.0,20.190000534057617,0.0664000676991458,True
2012-06-01,AAPL,20.035356521606445,-0.0289755343695873,47.78259240319739,20.96267135620117,16.674944624900817,0.0200853896576625,-0.1105797374547457,-0.2103459157947727,0.0997661783400269,PANIC,,VOLATILE,,,SIDEWAYS,PANIC,PANIC|SIDEWAYS|VOLATILE,55,,0.0,55.0,20.7257137298584,0.034456946523884466,True
2012-06-11,AAPL,20.398929595947266,-0.0157670871155743,55.33847192521927,20.80371417999267,16.89156069755554,0.0199176989300595,-0.0105611293654348,-0.0919657032321051,0.0814045738666702,PANIC,,VOLATILE,,,SIDEWAYS,PANIC,PANIC|SIDEWAYS|VOLATILE,55,,0.0,55.0,20.920713424682617,0.02557898081274894,True
2012-06-21,AAPL,20.63107109069824,-0.013777507854633,62.515006339126415,20.54244270324707,17.172573189735413,0.0124074428206345,0.111177149125659,0.0486565317545501,0.0625206173711088,PANIC,,,,,BULL,PANIC,PANIC|BULL|,58,,0.0,58.0,20.323213577270508,-0.014922032504969264,False
2012-06-25,AAPL,20.3846435546875,-0.0194639734969434,55.11337372470037,20.4887784576416,17.241287474632262,0.013069338876412,0.087227337261261,0.0672404362847798,0.0199869009764812,PANIC,,VOLATILE,,,SIDEWAYS,PANIC,PANIC|SIDEWAYS|VOLATILE,55,,0.0,55.0,21.16142845153809,0.038106376241833564,True
2012-07-20,AAPL,21.582143783569336,-0.0163106992605938,62.71930323559905,20.6739143371582,17.900196423530577,0.0120830460732339,0.2959417739280994,0.2915245124408209,0.0044172614872784,PANIC,,VOLATILE,,,BULL,PANIC,PANIC|BULL|VOLATILE,58,,0.0,58.0,20.898571014404297,-0.03167307085060978,False
2012-07-25,AAPL,20.534643173217773,-0.0431838158118089,28.981869399588305,20.734107246398924,18.0170357131958,0.0150885038031617,0.1473360683987223,0.2532514856782433,-0.1059154172795209,PANIC,,VOLATILE,,,SIDEWAYS,PANIC,PANIC|SIDEWAYS|VOLATILE,55,,0.0,55.0,21.671785354614254,0.055376768507942424,True
2012-08-21,AAPL,23.430713653564453,-0.0136661418559447,83.04036493321965,21.528350105285643,18.755207142829896,0.015552588747394,0.5204367946182593,0.3829328374754797,0.1375039571427796,PANIC,,,OVERBOUGHT,,BULL,PANIC,PANIC|BULL|,58,,0.0,58.0,24.100000381469727,0.028564504598580873,True
2012-08-30,AAPL,23.70964241027832,-0.0142545416943123,71.47802216633397,21.97808582305908,19.100200004577637,0.0112857380662494,0.6294355093568349,0.5805099748563033,0.0489255345005316,PANIC,,,,,BULL,PANIC,PANIC|BULL|,58,,0.0,58.0,24.301429748535156,0.02495977493107578,True
2012-09-10,AAPL,23.669286727905273,-0.0260125855627069,48.75452913550644,22.39506446838379,19.41420358657837,0.0133022518738648,0.5153170059460734,0.5675096730543463,-0.0521926671082728,PANIC,,VOLATILE,,,BULL,PANIC,PANIC|BULL|VOLATILE,58,,0.0,58.0,24.992143630981445,0.0558891747893936,True
2012-09-24,AAPL,24.671070098876953,-0.0132840436085907,58.74997489221378,23.02067874908447,19.96514109611511,0.0117896267778646,0.5368774549615516,0.5431588225917338,-0.0062813676301821,PANIC,,,,,BULL,PANIC,PANIC|BULL|,58,,0.0,58.0,23.54964256286621,-0.045455163943690896,False
2012-09-25,AAPL,24.05500030517578,-0.0249713446247804,51.608192445455146,23.06827159881592,20.01565538406372,0.0125655646528592,0.4539392402792508,0.5253149061292371,-0.0713756658499863,PANIC,,VOLATILE,,,BULL,PANIC,PANIC|BULL|VOLATILE,58,,0.0,58.0,23.618213653564453,-0.018157831888172837,False
2012-09-26,AAPL,23.75642967224121,-0.0124119987173864,44.73060368343882,23.10987159729004,20.06414824962616,0.0128643028621865,0.359968460447579,0.4922456169929055,-0.1322771565453265,PANIC,,,,,BULL,PANIC,PANIC|BULL|,58,,0.0,58.0,23.980356216430664,0.009425934253542554,True
2012-09-28,AAPL,23.825000762939453,-0.0208712181337534,51.91698714682414,23.201185874938965,20.16553575515747,0.0144502935269099,0.2591019829469374,0.4193736302995682,-0.1602716473526307,PANIC,,VOLATILE,,,BULL,PANIC,PANIC|BULL|VOLATILE,58,,0.0,58.0,23.306785583496097,-0.021750898755455907,False
2012-10-01,AAPL,23.54964256286621,-0.0115575316371687,49.49697017998035,23.240535850524903,20.215392899513244,0.0146839900058001,0.18002695738965,0.3715042957175846,-0.1914773383279345,PANIC,,,,,BULL,PANIC,PANIC|BULL|,58,,0.0,58.0,22.791786193847656,-0.03218122597807771,False
2012-10-05,AAPL,23.306785583496097,-0.0213107254277424,28.74512956476265,23.45307147979736,20.414326820373535,0.0151901462219548,0.0104314948202919,0.1917895493051321,-0.1813580544848402,PANIC,,VOLATILE,,,SIDEWAYS,PANIC,PANIC|SIDEWAYS|VOLATILE,55,,0.0,55.0,22.489643096923828,-0.03506028249347695,False
2012-10-08,AAPL,22.791786193847656,-0.0220965429918881,24.15245904905626,23.49093578338623,20.457491106987,0.0148862249701822,-0.0808335291943365,0.1372649336052384,-0.2180984627995749,PANIC,,VOLATILE,,OVERSOLD,SIDEWAYS,PANIC,PANIC|SIDEWAYS|VOLATILE,55,,0.0,55.0,22.670000076293945,-0.005343421376363451,False
2012-10-11,AAPL,22.43214225769043,-0.0199872258143543,24.01268074730349,23.55683578491211,20.581857175827025,0.0141868936328654,-0.2711560242440747,-0.0365449008687152,-0.2346111233753594,PANIC,,VOLATILE,,OVERSOLD,SIDEWAYS,PANIC,PANIC|SIDEWAYS|VOLATILE,55,,0.0,55.0,22.59428596496582,0.0072281864751371555,True
2012-10-18,AAPL,22.59428596496582,-0.0185693575650002,34.627038632949095,23.631621475219728,20.787942895889284,0.015211893103791,-0.3091106796728411,-0.2192931711744696,-0.0898175084983715,PANIC,,VOLATILE,,,SIDEWAYS,PANIC,PANIC|SIDEWAYS|VOLATILE,55,,0.0,55.0,21.769285202026367,-0.03651369041795259,False
2012-10-19,AAPL,21.780000686645508,-0.0360394340225189,30.518200471862528,23.62384292602539,20.822194685935973,0.0166240169998196,-0.3860623977039488,-0.2526470164803654,-0.1334153812235833,PANIC,,VOLATILE,,,SIDEWAYS,PANIC,PANIC|SIDEWAYS|VOLATILE,55,,0.0,55.0,21.571428298950195,-0.00957632603855699,False
2012-10-23,AAPL,21.90571403503418,-0.0326009902341151,31.843466311985708,23.620764350891115,20.89420539855957,0.0199943225598742,-0.4174666985657147,-0.3048730803613643,-0.1125936182043503,PANIC,,VOLATILE,,,SIDEWAYS,PANIC,PANIC|SIDEWAYS|VOLATILE,55,,0.0,55.0,21.30500030517578,-0.027422695690159506,False
2012-10-25,AAPL,21.769285202026367,-0.0118184808375015,35.82668207851813,23.594942932128905,20.96216610908508,0.0189833349511642,-0.4692168017555964,-0.3589835970520137,-0.1102332047035827,PANIC,,,,,SIDEWAYS,PANIC,PANIC|SIDEWAYS|,55,,0.0,55.0,20.87928581237793,-0.040883261962390616,False
2012-10-31,AAPL,21.261428833007812,-0.0143708363510388,36.43119127284586,23.534135780334474,21.02611611366272,0.0187215026146344,-0.5509415443170518,-0.420641378177133,-0.1303001661399188,PANIC,,,,,SIDEWAYS,PANIC,PANIC|SIDEWAYS|,55,,0.0,55.0,19.928571701049805,-0.06268897271329112,False
2012-11-02,AAPL,20.600000381469727,-0.033090819695261,33.17370686091371,23.4285143661499,21.08317504405975,0.0190669975237895,-0.648238058514508,-0.4912826558872666,-0.1569554026272413,PANIC,,VOLATILE,,,SIDEWAYS,PANIC,PANIC|SIDEWAYS|VOLATILE,55,,0.0,55.0,19.537857055664062,-0.051560354666842216,False
2012-11-07,AAPL,19.928571701049805,-0.0426352732220008,22.216830309946943,23.236192932128905,21.16353397369385,0.0207501779643419,-0.767909493011139,-0.6019856060221991,-0.1659238869889399,PANIC,,VOLATILE,,OVERSOLD,SIDEWAYS,PANIC,PANIC|SIDEWAYS|VOLATILE,55,,0.0,55.0,19.174285888671875,-0.03784946677027512,False
2012-11-08,AAPL,19.20535659790039,-0.0362903631027062,20.359465408898203,23.13767147064209,21.18448754310608,0.0217737080760063,-0.8768564549786007,-0.6569597758134794,-0.2198966791651212,PANIC,,VOLATILE,,OVERSOLD,SIDEWAYS,PANIC,PANIC|SIDEWAYS|VOLATILE,55,,0.0,55.0,18.77214241027832,-0.02255694578820948,False
2012-11-14,AAPL,19.174285888671875,-0.011088605951265,18.20223401812852,22.775021476745607,21.252003612518312,0.0217130657780624,-1.0069742156188577,-0.8465233656106278,-0.1604508500082296,PANIC,,,,OVERSOLD,SIDEWAYS,PANIC,PANIC|SIDEWAYS|,55,,0.0,55.0,20.060714721679688,0.04623008325600864,True
2012-11-15,AAPL,18.77214241027832,-0.0209730615642452,14.385018530397332,22.668342895507813,21.26435004234314,0.0205357668853682,-1.0444665790910648,-0.8861120083067152,-0.1583545707843495,PANIC,,VOLATILE,,OVERSOLD,SIDEWAYS,PANIC,PANIC|SIDEWAYS|VOLATILE,55,,0.0,55.0,20.41071319580078,0.08728736175713718,True
2012-12-04,AAPL,20.566070556640625,-0.017639326554761,63.82476893512969,21.728799896240233,21.46121609687805,0.02428830441207,-0.1697200522230844,-0.3880767206877854,0.218356668464701,PANIC,,VOLATILE,,,SIDEWAYS,PANIC,PANIC|SIDEWAYS|VOLATILE,55,,0.0,55.0,19.335357666015625,-0.059841907438541404,False
2012-12-05,AAPL,19.24250030517578,-0.064356982916091,50.63577777003489,21.613585624694824,21.46776431083679,0.0281857341983205,-0.2642297499817232,-0.363307326546573,0.0990775765648497,PANIC,,VOLATILE,,,SIDEWAYS,PANIC,PANIC|SIDEWAYS|VOLATILE,55,,0.0,55.0,19.25,0.0003897463793830113,True
2012-12-07,AAPL,19.04464340209961,-0.0255646743604244,51.74794679602304,21.41084281921387,21.477157173156737,0.0262682055949623,-0.3842943913600223,-0.3591660494456783,-0.0251283419143439,PANIC,,VOLATILE,,,BEAR,PANIC,PANIC|BEAR|VOLATILE,60,,0.0,60.0,18.206785202026367,-0.04399442837458805,False
2012-12-13,AAPL,18.917499542236328,-0.0172727510526582,34.230976233485194,21.030064239501954,21.48428753852844,0.0266179829541857,-0.4974569531154031,-0.4259185139729541,-0.071538439142449,PANIC,,VOLATILE,,,BEAR,PANIC,PANIC|BEAR|VOLATILE,60,,0.0,60.0,18.633214950561523,-0.015027598707751735,False
2012-12-14,AAPL,18.206785202026367,-0.0375691480062244,20.343618039748463,20.921835670471193,21.47845718383789,0.0275378890114486,-0.5713697431183853,-0.4550087598020403,-0.1163609833163449,PANIC,,VOLATILE,,OVERSOLD,BEAR,PANIC,PANIC|BEAR|VOLATILE,60,,0.0,60.0,18.54750061035156,0.018713650133427785,True
2012-12-19,AAPL,18.796785354614254,-0.0142161951992034,29.412923822949423,20.627692832946774,21.470641107559203,0.023326439591262,-0.5592945022391653,-0.512019285910965,-0.0472752163282003,PANIC,,,,,BEAR,PANIC,PANIC|BEAR|,60,,0.0,60.0,18.395000457763672,-0.021375192048567592,False
2012-12-26,AAPL,18.321428298950195,-0.0137839375110372,38.85768079760225,20.292835693359375,21.45744824409485,0.0213193317547244,-0.5598872052528137,-0.5390859257462507,-0.0208012795065629,PANIC,,,,,BEAR,PANIC,PANIC|BEAR|,60,,0.0,60.0,19.36071395874023,0.05672514406803021,True
